goodreads_book_id,title,authors,isbn,publication_year,language_code,rating
77427,H.M.S. Surprise ,"Patrick O'Brian",393307611,1973,eng,4.42
665,The Virtue of Selfishness: A New Concept of Egoism,"Ayn Rand, Nathaniel Branden",451163931,1961,eng,3.47
2449962,Twenty Wishes,"Debbie Macomber",778325504,2008,eng,4.16
3479967,Through Black Spruce,"Joseph Boyden",670020575,2008,en-US,4.11
6928893,One Good Dog,"Susan  Wilson",312571259,2010,en-US,4.07
15050,Sexing the Cherry,"Jeanette Winterson",802135781,1989,eng,3.83
6674372,The Murderer's Daughters,"Randy Susan Meyers",312576986,2009,en-US,3.68
1158706,Strangers in Death ,"J.D. Robb",399154701,2008,eng,4.29
10929432,The Archived,"Victoria Schwab",1423157311,2013,eng,4.02
251446,Glengarry Glen Ross,"David Mamet",802130917,1983,eng,3.95
10506,L'isola del giorno prima,"Umberto Eco",156030373,1994,,3.43
25332115,The Sound of Gravel,"Ruth Wariner",1250077699,2016,eng,4.15
194870,The Complete Adventures of Peter Rabbit,"Beatrix Potter",072324734X,1982,eng,4.46
1275105,A Charlie Brown Christmas ,"Charles M. Schulz",606300538,1965,,4.48
280958,Sin City: Una Dura Despedida, #1 de 3,"Frank Miller",9509051373,1991,,4.21
3115070,Hostage to Pleasure,"Nalini Singh",425223256,2008,en-US,4.22
385255,Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx,"Adrian Nicole LeBlanc",743254430,2003,en-US,4.23
42641,Воскресение,"Leo Tolstoy, Louise Maude, Aylmer Maude",735102864,1899,eng,4.1
8643407,Hard Magic,"Larry Correia",1439134340,2011,eng,4.13
6878614,Storm Prey,"John Sandford",1847376177,2010,,4.15
214333,The Case for a Creator: A Journalist Investigates Scientific Evidence That Points Toward God,"Lee Strobel",310240506,2004,,4.1
11737387,Fated,"Benedict Jacka",1937007294,2012,eng,3.89
16077150,Instructions for a Heatwave,"Maggie O'Farrell",755358783,2013,en-GB,3.62
12022496,Victims,"Jonathan Kellerman",345505719,2012,eng,3.94
21530229,The Job (Fox and O'Hare, #3),"Janet Evanovich, Lee Goldberg",345543122,2014,eng,3.95
25222064,Old School,"Jeff Kinney",1419717014,2015,eng,4.28
31194270,Evelyn, After,"Victoria Helen Stone",,2016,en-CA,3.64
751635,The Skin I'm In,"Sharon G. Flake",786813075,1998,eng,4.13
16065538,The Eye of God: A Sigma Force Novel,"James Rollins",006178480X,2013,eng,4.11
28922,An Artist of the Floating World,"Kazuo Ishiguro",571225365,1986,eng,3.72
1528410,Nachtzug nach Lissabon,"Pascal Mercier, Barbara Harshav",802118585,2004,eng,3.7
18052985,Romancing the Duke,"Tessa Dare",62240196,2014,eng,3.91
25176,The Man With a Load of Mischief (Richard Jury Mystery, #1),"Martha Grimes",451410815,1981,eng,4.01
11714997,The Underworld,"Jessica Sorensen",1463756976,2011,eng,4.12
2372,The Path Between the Seas: The Creation of the Panama Canal, 1870-1914,"David McCullough",743262131,1977,eng,4.19
26116430,LaRose,"Louise Erdrich",62277022,2016,eng,3.86
17978144,Before we met,"Lucie Whitehouse",1620402750,2014,eng,3.43
2187270,Waiter Rant: Thanks for the Tip-Confessions of a Cynical Waiter,"The Waiter, Steve Dublanica",61256684,2008,eng,3.49
15728721,Two Ravens and One Crow,"Kevin Hearne",385366434,2012,eng,4.2
296264,The Black Arrow: A Tale of the Two Roses,"Robert Louis Stevenson",543896609,1888,eng,3.81
7997069,Dead or Alive,"Tom Clancy, Grant Blackwood",399157239,2010,eng,3.79
563458,Fallen Hearts (Casteel, #3),"V.C. Andrews",671729403,1984,eng,3.89
185289,Dragon Prince,"Melanie Rawn",756403014,1985,eng,3.94
7099389,The Burning Wire,"Jeffery Deaver",1439156336,2010,en-US,4.04
166101,River, Cross My Heart,"Breena Clarke",316899984,1999,eng,3.47
109499,Lies Women Believe: And the Truth that Sets Them Free,"Nancy Leigh DeMoss, Elisabeth Elliot",802472966,2000,eng,4.1
194808,To Build a Fire,"Jack London",968709184,1903,eng,3.92
95659,Invasion of the Boy Snatchers,"Lisi Harrison",316701343,2005,,3.79
4660,The 158-Pound Marriage,"John Irving",345417968,1974,en-US,3.22
6150530,Free: The Future of a Radical Price,"Chris Anderson",1401322905,2009,en-US,3.83
769712,Palestine,"Joe Sacco, Edward Said",156097432X,1996,eng,4.2
198511,Dear Theo: The Letters of Vincent Van Gogh,"Vincent van Gogh, Irving Stone, Jean   Stone",452275040,1937,en-US,4.09
15732712,One Hundred Names,"Cecelia Ahern",7350481,2012,eng,3.75
78960,Good Wives,"Louisa May Alcott",1419122126,1868,,3.92
16248223,The Ghost Bride,"Yangsze Choo",62227327,2013,eng,3.74
34941,The Phantom Menace,"Terry Brooks, George Lucas",99409968,1999,eng,3.55
13096848,Avatar: The Last Airbender (The Promise, #2),"Gene Luen Yang, Michael Dante DiMartino, Gurihiru, Bryan Konietzko",1595828753,2012,eng,4.43
23844390,The Pact,"Karina Halle",,2014,eng,3.91
266765,Girls in Love,"Jacqueline Wilson",552551317,1997,eng,3.53
294613,Little Bear's Friend,"Else Holmelund Minarik, Maurice Sendak",64440516,1960,,4.3
254799,The Creative Habit: Learn It and Use It for Life,"Twyla Tharp",743235274,2003,eng,4.0
3243517, رأيت رام الله,"Mourid Barghouti, مريد البرغوثي",,1997,ara,4.15
10429025,A Beautiful Dark ,"Jocelyn Davies",61990655,2011,en-US,3.9
18889,Lady of Avalon,"Marion Zimmer Bradley, Diana L. Paxson",788720392,1996,eng,3.88
15985392,Threat Vector,"Tom Clancy, Mark Greaney",399160450,2012,en-US,4.1
829313,Miles: The Autobiography,"Miles Davis, Quincy Troupe",671725823,1989,en-US,4.18
816752,The Castle In The Attic (The Castle In The Attic, #1),"Elizabeth Winthrop",440409411,1985,eng,3.96
6303704,Does the Noise in My Head Bother You?,"Steven Tyler",61767891,2011,en-US,3.47
11985631,The Sworn Sword,"George R.R. Martin",,2003,eng,4.07
2230284,The Broken Window,"Jeffery Deaver",1416549978,2008,eng,4.07
11851522,The Complete Works of H.P. Lovecraft,"H.P. Lovecraft",,1978,eng,4.34
22431039,Beautiful Secret,"Christina Lauren",1476778019,2015,eng,4.13
17707654,Dust,"Patricia Cornwell",399157573,2013,eng,3.53
143513,Три сестры,"Anton Chekhov",486275442,1900,eng,3.76
107670,Evil Star,"Anthony Horowitz",439679966,2006,,3.98
21411887,You Were Mine (Rosemary Beach, #9),"Abbi Glines",1476776075,2014,eng,4.26
40313,Full Tilt,"Janet Evanovich, Charlotte Hughes",031298328X,2002,en-US,3.7
3173125,Beat the Reaper,"Josh Bazell",316032220,2008,en-US,3.79
284195,Nantucket Nights,"Elin Hilderbrand",312989768,2002,,3.64
99218,Dune: The Machine Crusade ,"Brian Herbert, Kevin J. Anderson",076534078X,2002,eng,3.73
99452,Ogre, Ogre (Xanth, #5),"Piers Anthony",345418530,1982,,3.73
892295,The Annotated Sherlock Holmes,"Arthur Conan Doyle, William S. Baring-Gould",517502917,1967,,4.58
18693621,Devil's Game,"Joanna Wylde",425272354,2014,eng,4.3
8793878,The Keeping,"Nicky Charles",,2010,eng,4.18
760205,There's a Nightmare in My Closet (Pied Piper Book),"Mercer Mayer",140547126,1968,,4.22
20768868,Flesh and Blood,"Patricia Cornwell",62325345,2014,eng,3.67
441618,Breaking Free,"Beth Moore",805445528,1999,,4.43
132609,Where's Spot? ,"Eric Hill",140504206,1980,eng,4.05
25772000,Cocky Bastard,"Penelope Ward, Vi Keeland",1515303942,2015,eng,4.18
78674,Out to Canaan (Mitford),"Jan Karon",143035061,1997,eng,4.28
2235597,The Dangerous Days of Daniel X,"James Patterson, Michael Ledwidge",316002925,2007,en-US,3.57
10868182,Tyskungen,"Camilla Läckberg, Tiina Nunnally",000741949X,2007,,3.94
122212,Waiting to Exhale,"Terry McMillan",451217454,1992,,3.94
8369681,Prom and Prejudice,"Elizabeth Eulberg",545240778,2011,eng,3.82
13074,Strip Tease,"Carl Hiaasen",044669567X,1993,en-US,3.82
22175,Doce cuentos peregrinos,"Gabriel García Márquez",1400034698,1992,,4.02
760110,Jedi Search (Star Wars: The Jedi Academy Trilogy, #1),"Kevin J. Anderson",553297988,1994,eng,3.64
456057,Showdown by Ted Dekker Signature Edition,"Ted Dekker",1595541810,2005,eng,3.93
16299341,Thankless in Death ,"J.D. Robb",399164421,2013,eng,4.28
46460,Call for the Dead,"John le Carré",743431677,1961,,3.77
7999,Marlfox,"Brian Jacques",142501085,1998,,3.99
14028,雪国 ,"Yasunari Kawabata, Edward G. Seidensticker",679761047,1937,eng,3.7
122574,Getting Stoned with Savages: A Trip Through the Islands of Fiji and Vanuatu,"J. Maarten Troost",767921992,2006,,3.86
66470,Chromosome 6,"Robin Cook",425161242,1997,en-US,3.89
893731,Big Trouble,"Dave Barry",425178102,1999,eng,3.81
17877,Записки из Мёртвого дома,"Fyodor Dostoyevsky, Ergin Altay",486434095,1861,eng,4.03
342667,A Total Waste of Makeup (Charlize Edwards, #1),"Kim Gruenenfelder",031234872X,2005,,3.69
1045757,Once,"Morris Gleitzman",014132063X,2005,,4.2
47922,Because I'm Worth It,"Cecily von Ziegesar",316909688,2003,,3.57
20820995,Deadline (Virgil Flowers, #8),"John Sandford",399162372,2014,,4.19
9893355,Stunning (Pretty Little Liars, #11),"Sara Shepard",62081896,2012,en-US,3.95
481462,The Howling,"Gary Brandner",449138240,1977,eng,3.92
239917,Sign of the Unicorn,"Roger Zelazny",380008319,1975,en-US,4.14
3276072,Scat,"Carl Hiaasen",375834869,2009,en-US,3.94
22304,Life after God,"Douglas Coupland",743231511,1994,eng,3.82
12786,The City of Falling Angels,"John Berendt",143036939,2005,eng,3.52
12598982,Afterwards,"Rosamund Lupton",307716546,2011,,3.79
1667423,Autumn in Paris,"Ilana Tan",9792230300,2007,ind,4.07
50453,Hot Water Music,"Charles Bukowski",876855966,1983,en-US,3.93
37619,Warlock: A Novel of Ancient Egypt,"Wilbur Smith",312980388,1995,eng,4.02
21531503,What I Know for Sure,"Oprah Winfrey",1250054052,2014,eng,4.12
8575295,Wisdom,"Amanda Hocking",,2010,eng,4.04
13547234,The Testament of Mary,"Colm Tóibín",1451688385,2012,,3.61
17406847,Defy,"Sara B. Larson",,2014,eng,3.74
31493,Standing in the Rainbow (Elmwood Springs, #2),"Fannie Flagg",345452887,1998,eng,4.02
817199,Maitreyi,"Mircea Eliade",9735004100,1933,rum,3.92
13051316,The Misremembered Man,"Christina McKenna",,2008,eng,3.72
4599, Carter Beats the Devil,"Glen David Gold",786886323,2001,eng,4.09
436806,Histoire de l'oeil,"Georges Bataille, Joachim Neugroschel, Dovid Bergelson",872862097,1928,eng,3.71
4609710,Knit Two,"Kate Jacobs",039915583X,2007,en-US,3.47
95144,In the Night Kitchen,"Maurice Sendak",99417472,1970,eng,4.06
11446,Will You Please Be Quiet, Please?,"Raymond Carver",99449897,1976,eng,4.29
46201,The Selected Poetry of Rainer Maria Rilke,"Rainer Maria Rilke, Stephen Mitchell, Robert Hass",679722017,1976,mul,4.4
8843801,Eternal Rider,"Larissa Ione",044657449X,2011,eng,4.21
105189,Relato de un náufrago,"Gabriel García Márquez, Randolph Hogan",,1970,eng,3.73
18079757,Concealed in Death,"J.D. Robb",039916443X,2014,eng,4.25
131830,Women's Bodies, Women's Wisdom: Creating Physical and Emotional Health and Healing,"Christiane Northrup",553384104,1994,,4.32
37298,Mind Prey,"John Sandford",425152898,1995,en-US,4.19
24961531,The Color of Secrets,"Lindsay Ashford",,2015,,3.85
209966,Planetary, Volume 1: All Over the World and Other Stories,"Warren Ellis, John Cassaday",1563897776,2000,eng,4.21
17926775,Stolen Songbird,"Danielle L. Jensen",1908844965,2014,eng,3.97
13167847,Most Talkative: Stories from the Front Lines of Pop Culture,"Andy Cohen",805095837,2012,,3.79
228194,The Green Mile, Part 2: The Mouse on the Mile,"Stephen King",451190521,1996,eng,4.47
43345,A Cry in the Night,"Mary Higgins Clark",743484355,1982,eng,3.84
100322,Assata: An Autobiography,"Assata Shakur, Angela Y. Davis, Lennox S. Hinds",1556520743,1987,eng,4.48
32636,Days of Magic, Nights of War,"Clive Barker",60596384,2004,en-US,4.2
789559,The Three Billy Goats Gruff,"Paul Galdone, Peter Christen Asbjørnsen",899190359,1841,eng,4.14
17166702,True Love Story,"Willow Aster",,2013,eng,4.08
27423283,Der Mondscheingarten,"Corina Bomann, Alison Layland",,2013,eng,3.74
6452806,True Compass: A Memoir,"Edward M. Kennedy",446539252,2009,en-US,3.99
3760,Diamonds are Forever,"Ian Fleming",142002054,1956,eng,3.59
2978,Lost Horizon,"James Hilton",60594527,1933,,3.9
23492288,Hidden Bodies,"Caroline Kepnes",,2016,eng,3.87
349929,Passing,"Nella Larsen, Ntozake Shange, Thadious M. Davis",142437271,1929,eng,3.8
47701,InterWorld,"Neil Gaiman, Michael Reaves",61238961,2007,en-US,3.51
23232,The Realm of Possibility,"David Levithan",375836578,2004,en-US,3.94
428223,The Invisible Wall: A Love Story That Broke Barriers,"Harry Bernstein",345495802,2006,en-US,4.07
7507908,The Replacement,"Brenna Yovanoff",1595143378,2010,en-US,3.56
6713071,Last Words,"George Carlin, Tony Hendra",1439172951,2009,en-US,4.04
8701960,The Information: A History, a Theory, a Flood,"James Gleick",375423729,2011,eng,3.98
96642,Rocket Boys,"Homer Hickam",385333218,1998,,4.18
278102,Kaleidoscope,"Danielle Steel",440236924,1987,fre,3.88
19001,A Perfect Spy,"John le Carré",743457927,1986,,3.99
2049,The High Window,"Raymond Chandler",394758269,1942,eng,4.08
15985372,Affliction,"Laurell K. Hamilton",425255700,2013,en-US,4.01
12390650,Wildest Dreams,"Kristen Ashley",,2011,eng,4.19
168569,Sudden Prey,"John Sandford",425157539,1996,eng,4.15
95602,Mark of the Lion Trilogy,"Francine Rivers",842339523,1993,en-US,4.76
198863,Screw It, Let's Do It,"Richard Branson",753510995,2006,,3.93
25052,Mrs. Piggle-Wiggle's Magic,"Betty MacDonald, Alexandra Boiger",64401510,1949,eng,4.17
6328,Revolting Rhymes,"Roald Dahl, Quentin Blake",142302260,1982,,4.13
459386,The Mermaids Singing ,"Val McDermid",312983603,1995,eng,3.98
121715,The Weight of Glory,"C.S. Lewis",60653205,1949,eng,4.41
114141,Sanctuary,"Nora Roberts",515122734,1997,eng,3.87
241934,Sunset Express,"Robert Crais",345454944,1996,eng,4.17
23355896,The Bourbon Kings,"J.R. Ward",698193032,2015,eng,3.87
296298,The Guns of Navarone,"Alistair MacLean",449214729,1957,,4.12
3762,On Her Majesty's Secret Service,"Ian Fleming",142003255,1963,eng,3.94
239509,Women Who Love Too Much,"Robin Norwood",671733419,1985,en-US,3.98
1251032,Hero,"Perry Moore",1423101952,2007,eng,3.88
41918,There Are No Children Here: The Story of Two Boys Growing Up in the Other America,"Alex Kotlowitz",385265565,1991,eng,4.25
16333,At Bertram's Hotel,"Agatha Christie",2310015,1965,eng,3.7
24465724,Happily Ever After,"Kiera Cass",8143676,2015,eng,4.22
119247,The Great Brain,"John D. Fitzgerald, Mercer Mayer",142400580,1967,eng,4.16
1891296,The Fire Eternal,"Chris d'Lacey",1846164257,2007,en-GB,3.99
107773,Mercy,"Julie Garwood",743430336,2001,eng,4.11
269795,The Commitments,"Roddy Doyle",749391685,1987,eng,3.95
6855294,Tell-All,"Chuck Palahniuk",385526350,2010,,2.84
170529,What My Mother Doesn't Know,"Sonya Sones",689855532,2001,eng,3.83
6691426,Angelology,"Danielle Trussoni",670021474,2010,eng,3.41
67657,The Lady & Sons Savannah Country Cookbook,"Paula H. Deen, John Berendt",375751114,1998,,4.0
23885,El coronel no tiene quién le escriba,"Gabriel García Márquez, J.S. Bernstein",60751576,1961,,3.86
158141,Wiseguy: Life in a Mafia Family,"Nicholas Pileggi",671723227,1985,en-US,4.14
22420,Transmetropolitan, Vol. 5: Lonely City,"Warren Ellis, Darick Robertson, Rodney Ramos, Patrick Stewart",1563897229,2001,eng,4.4
15762186,Benediction,"Kent Haruf",307959880,2013,eng,3.97
300905, سمفونی مردگان,"عباس معروفی",9643113442,1989,per,4.08
420739,After the Night,"Linda Howard",671019708,1995,en-GB,4.1
6193923, Evil at Heart,"Chelsea Cain",230015913,2009,eng,4.03
22635858,The Bookseller,"Cynthia Swanson",62333003,2015,eng,3.66
925367,The Climb: Tragic Ambitions on Everest,"Anatoli Boukreev, G. Weston DeWalt",312965338,1997,,3.89
15810910,The Thousand Names,"Django Wexler",451465105,2013,en-CA,4.04
246546,An Old-Fashioned Girl,"Louisa May Alcott",1406501069,1869,,4.05
23714544,Beautiful Burn,"Jamie McGuire",,2016,eng,4.11
836606,フルーツバスケット 2,"Natsuki Takaya, Alethea Nibley, Athena Nibley",1591826047,1999,en-US,4.34
51364,Misquoting Jesus: The Story Behind Who Changed the Bible and Why,"Bart D. Ehrman",60859512,2005,en-US,3.91
33288638,Wait for It,"Mariana Zapata",,2016,eng,4.22
13658,The Other Wind,"Ursula K. Le Guin",044101125X,2001,en-GB,4.06
6497645,The Paris Vendetta,"Steve Berry, Scott Brick",739329189,2009,en-US,3.9
22535533,Moriarty,"Anthony Horowitz",62377183,2014,eng,3.74
82397,The tragedie of King Richard the second,"William Shakespeare, Roma Gill, Robert          Jackson",198320043,1595,,3.76
774060,Prisoner of my desire ,"Johanna Lindsey",380756277,1991,,4.06
80631,Blood Memory,"Greg Iles",743454154,2005,eng,4.09
119239,Selected Poems,"George Gordon Byron, Peter J. Manning, Susan J. Wolfson",140424504,1848,eng,4.05
18089975,After I'm Gone,"Laura Lippman",62083392,2014,eng,3.61
3925836,Shadows of the Workhouse: The Drama of Life in Postwar London,"Jennifer Worth",297853260,2005,eng,4.12
47780,Ensemble, c'est tout,"Anna Gavalda, Alison Anderson",159448144X,2004,en-US,4.1
762462,One Up On Wall Street : How To Use What You Already Know To Make Money In The Market,"Peter Lynch, John Rothchild",743200403,1988,en-US,4.12
422452,Against a Dark Background,"Iain M. Banks",1857230310,1993,en-GB,4.09
7897620,I Still Dream About You,"Fannie Flagg",1400065933,2010,en-US,3.55
2677,A Modest Proposal and Other Satirical Works,"Jonathan Swift",486287599,1729,eng,4.04
60551,The Book on the Taboo Against Knowing Who You Are,"Alan W. Watts",679723005,1966,,4.28
85679,Mutter Courage und ihre Kinder,"Bertolt Brecht, David Hare",155970361X,1941,eng,3.66
10357792,Up From the Grave ,"Jeaniene Frost",62076116,2014,eng,4.28
1210754,Sun and Moon, Ice and Snow,"Jessica Day George",1599901099,2008,en-US,3.97
17570538,The Blood Mirror,"Brent Weeks",,2016,eng,4.29
7203669,Galveston,"Nic Pizzolatto",1439166641,2004,eng,3.72
12065943,Extra Yarn (E. B. White Read-Aloud Award. Picture Books),"Mac Barnett, Jon Klassen",61953385,2012,eng,4.07
10306358,We the Animals,"Justin Torres",547576722,2011,eng,3.61
2067,Breaking the Spell: Religion as a Natural Phenomenon,"Daniel C. Dennett",067003472X,2006,en-US,3.89
765427,The Faerie Queene,"Edmund Spenser, Thomas P. Roche, C. Patrick O'Donnell",140422072,1590,eng,3.55
8142508,Her Daughter's Dream,"Francine Rivers",1414334095,2010,en-US,4.34
15752757,Rock Chick Revolution (Rock Chick, #8),"Kristen Ashley",,2013,eng,4.46
17225311,Tampa,"Alissa Nutting",62280562,2013,,3.34
25148,The Fuck-Up,"Arthur Nersesian",671027638,1997,en-US,3.56
105744,MEG: A Novel of Deep Terror,"Steve Alten",976165910,1997,eng,3.76
289695,Seeing Redd,"Frank Beddor",803731558,2007,en-US,3.85
126583,Appointment in Samarra,"John O'Hara",375719202,1933,eng,3.83
833550,Each Peach Pear Plum,"Janet Ahlberg, Allan Ahlberg",067088278X,1978,eng,4.24
17255186,The Phoenix Project: A Novel About IT, DevOps, and Helping Your Business Win,"Gene Kim, Kevin Behr, George Spafford",988262592,2013,en-GB,4.24
17287009,Humans of New York,"Brandon Stanton",1250038820,2013,eng,4.5
10508526,The Chronicles of Harris Burdick: 14 Amazing Authors Tell the Tales,"Chris Van Allsburg, Lois Lowry, Kate DiCamillo, M.T. Anderson, Louis Sachar, Stephen King, Tabitha King, Jon Scieszka, Sherman Alexie, Gregory Maguire, Cory Doctorow, Jules Feiffer, Linda Sue Park, Walter Dean Myers, Lemony Snicket",547548109,2011,en-US,3.91
47304,The Freedom Writers Diary: How a Teacher and 150 Teens Used Writing to Change Themselves and the World Around Them,"Erin Gruwell, Zlata Filipović, The Freedom Writers",038549422X,1999,eng,4.09
2120783,The Post-American World 2.0,"Fareed Zakaria",039306235X,2008,eng,3.86
1823,Them: Adventures with Extremists,"Jon Ronson",743233212,2001,en-US,3.94
15161,The Ladies of Grace Adieu and Other Stories,"Susanna Clarke, Charles Vess",1596912510,2006,en-US,3.85
8281069,The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Glory--More Than 150 Magical Recipes for Wizards and Non-Wizards Alike (Unofficial Cookbook),"Dinah Bucholz",1440503257,2010,,4.1
22609522,Red Notice: A True Story of High Finance, Murder, and One Man’s Fight for Justice,"Bill Browder",147675571X,2014,en-GB,4.39
